Unnamed: 0,Región,Comuna,Tipo Remoción en masa,Factor desencadenante,Fecha Evento,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m),Valor
1598,Los Lagos,Población Lintz. Pasaje Las Gaviotas,Deslizamiento,Precipitaciones,04/05/2017,-72.9076376,-41.457643090000005,WGS 84- UTM 18 S,-,0
1599,Los Lagos,Población Alerce,Deslizamiento,Precipitaciones,18/05/1985,-72.9071354,-41.455751580000005,WGS 84- UTM 18 S,-,0
1600,Los Lagos,Población Alerce,Deslizamiento,Precipitaciones,08/04/1995,-72.9066218,-41.456084530000005,WGS 84- UTM 18 S,-,0
1601,Los Lagos,Población Lintz,Deslizamiento,Precipitaciones,06/04/1995,-72.90603899999999,-41.45708273,WGS 84- UTM 18 S,-,0
1602,Los Lagos,Pichipelluco,Deslizamiento,Precipitaciones,18/08/1979,-72.90588129999999,-41.467608770000005,WGS 84- UTM 18 S,-,0
1603,Los Lagos,Costanera,Deslizamiento,Precipitaciones,21/05/1994,-72.90133979999999,-41.47066971,WGS 84- UTM 18 S,-,0
1604,Los Lagos,Costanera,Flujo,Precipitaciones,18/02/1992,-72.9010387,-41.47109656,WGS 84- UTM 18 S,-,0
1605,Los Lagos,Costanera,Deslizamiento,Precipitaciones,25/02/2002,-72.900398,-41.47165234,WGS 84- UTM 18 S,-,0
1606,Los Lagos,Pichipelluco,Deslizamiento,Precipitaciones,10/07/1978,-72.89877709999999,-41.46507497,WGS 84- UTM 18 S,-,0
1607,Los Lagos,Costanera,Deslizamiento,Precipitaciones,23/05/2002,-72.8985299,-41.47313151,WGS 84- UTM 18 S,-,0
1608,Los Lagos,Costanera,Deslizamiento,Precipitaciones,09/07/1997,-72.89822,-41.4738284,WGS 84- UTM 18 S,-,0
1609,Los Lagos,Costanera,Deslizamiento,Precipitaciones,07/07/1997,-72.8980916,-41.47372698,WGS 84- UTM 18 S,-,0
1610,Los Lagos,Costanera,Deslizamiento,Precipitaciones,21/10/2004,-72.8979672,-41.47386883,WGS 84- UTM 18 S,-,0
1611,Los Lagos,Costanera,Deslizamiento,Precipitaciones,26/10/2004,-72.8979617,-41.474039860000005,WGS 84- UTM 18 S,-,0
1612,Los Lagos,Costanera,Deslizamiento,Precipitaciones,03/04/2004,-72.8978271,-41.47412748,WGS 84- UTM 18 S,-,0
1613,Los Lagos,Chamiza,Deslizamiento,Precipitaciones,28/04/1997,-72.89233229999999,-41.4584457,WGS 84- UTM 18 S,-,0
1614,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,17/01/2014,-72.8894,-41.474,WGS 84- UTM 18 S,-,0
1615,Los Lagos,Pelluhuín,Deslizamiento,Precipitaciones,23/08/2017,-72.8773263,-41.48762293,WGS 84- UTM 18 S,-,0
1616,Los Lagos,Pelluhuín,Deslizamiento,Precipitaciones,08/01/2017,-72.8762726,-41.488711380000005,WGS 84- UTM 18 S,-,0
1617,Los Lagos,Puerto Montt,Caída de bloques,Precipitaciones,10/08/2020,-72.875524,-41.489133,WGS 84- UTM 18 S,-,0
1618,Los Lagos,Puerto Montt,Caída de bloques,Precipitaciones,10/08/2020,-72.873165,-41.488482000000005,WGS 84- UTM 18 S,-,0
1619,Los Lagos,Pelluhuin,Deslizamiento,Precipitaciones,17/10/2013,-72.86565499999999,-41.48587672,WGS 84- UTM 18 S,-,0
1620,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,04/06/2014,-72.80323899999999,-41.381671,WGS 84- UTM 18 S,-,0
1621,Los Lagos,Km 12 carretera Austral (Sector La Piedra Azul),Deslizamiento,Precipitaciones,04/06/2014,-72.80290579999999,-41.48232234,WGS 84- UTM 18 S,-,0
1622,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,04/06/2014,-72.80122499999999,-41.483867,WGS 84- UTM 18 S,-,0
1623,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,23/05/2013,-72.798778,-41.487846000000005,WGS 84- UTM 18 S,-,0
1624,Los Lagos,Km 12 carretera Austral (Sector La Piedra Azul),Deslizamiento,Precipitaciones,23/05/2013,-72.798576,-41.48816627,WGS 84- UTM 18 S,-,0
1625,Los Lagos,piedra azul,Deslizamiento,Precipitaciones,22/08/2017,-72.7978598,-41.48880109,WGS 84- UTM 18 S,-,0
1626,Los Lagos,Río Pescado,Flujo,Precipitaciones,22/04/2015,-72.71058939999999,-41.29125299,WGS 84- UTM 18 S,-,0
1627,Los Lagos,Río Pescado,Flujo,Precipitaciones,22/04/2015,-72.7088541,-41.29272274,WGS 84- UTM 18 S,-,0
1628,Los Lagos,Caleta Buill,Deslizamiento,Precipitaciones,03/05/2002,-72.6885336,-42.42466017,WGS 84- UTM 18 S,-,0
1629,Los Lagos,Río Pescado,Flujo,Precipitaciones,22/04/2015,-72.68340359999999,-41.3038431,WGS 84- UTM 18 S,-,0
1630,Los Lagos,Chaiten,Flujo,Precipitaciones,03/05/2002,-72.673008,-42.422375,WGS 84- UTM 18 S,-,0
1631,Los Lagos,Chaiten,Flujo,Precipitaciones,17/05/2015,-72.65979999999999,-42.915202,WGS 84- UTM 18 S,-,0
1632,Los Lagos,Santa Lucía,Flujo,Precipitaciones,17/05/2015,-72.643614,-42.903782,WGS 84- UTM 18 S,-,0
1633,Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6400558,-41.411991830000005,WGS 84- UTM 18 S,-,0
1634,Los Lagos,Caleta El Manzano,Deslizamiento,Precipitaciones,10/09/2007,-72.6381655,-41.99988014,WGS 84- UTM 18 S,-,0
1635,Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6381069,-41.39404681,WGS 84- UTM 18 S,-,0
1636,Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.63796789999999,-41.413147030000005,WGS 84- UTM 18 S,-,0
1637,Los Lagos,Chaiten,Flujo,Precipitaciones,17/05/2015,-72.63663299999999,-42.896262,WGS 84- UTM 18 S,-,0
1638,Los Lagos,Caleta La Arena,Deslizamiento,Precipitaciones,15/11/2014,-72.6323596,-41.68212649,WGS 84- UTM 18 S,-,0
1639,Los Lagos,Río Blanco Sur,Flujo,Precipitaciones,22/04/2015,-72.63210509999999,-41.38105341,WGS 84- UTM 18 S,-,0
1640,Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6319319,-41.40700699,WGS 84- UTM 18 S,-,0
1641,Los Lagos,Río Blanco Sur,Flujo,Precipitaciones,22/04/2015,-72.6310816,-41.38058209,WGS 84- UTM 18 S,-,0
1642,Los Lagos,Las Cascadas,Flujo,Precipitaciones,08/01/2017,-72.6223583,-41.0720444,WGS 84- UTM 18 S,-,0
1643,Los Lagos,Huilaihué,Deslizamiento,Precipitaciones,10/09/2007,-72.617875,-41.97762,WGS 84- UTM 18 S,-,0
1644,Los Lagos,Estero La Máquina,Flujo,Precipitaciones,17/05/2015,-72.6155823,-41.9785124,WGS 84- UTM 18 S,-,0
1645,Los Lagos,Estero Queche,Flujo,Precipitaciones,17/05/2015,-72.6066738,-41.957154890000005,WGS 84- UTM 18 S,-,0
1646,Los Lagos,Estero Queche,Deslizamiento,Precipitaciones,20/02/2017,-72.6066738,-41.957154890000005,WGS 84- UTM 18 S,-,0
1647,Los Lagos,Estero Tronador,Flujo,Precipitaciones,17/05/2015,-72.598079,-41.971736660000005,WGS 84- UTM 18 S,-,0
1648,Los Lagos,Estero Tronador,Deslizamiento,Precipitaciones,20/02/2017,-72.598079,-41.971736660000005,WGS 84- UTM 18 S,-,0
1649,Los Lagos,El Abanico,Caída,Precipitaciones,22/07/2017,-72.5869314,-41.125289460000005,WGS 84- UTM 18 S,-,0
1650,Los Lagos,Río del Este,Flujo,Precipitaciones,22/04/2015,-72.56865289999999,-41.38921891,WGS 84- UTM 18 S,-,0
1651,Los Lagos,Río del Este,Flujo,Precipitaciones,22/04/2015,-72.5652247,-41.38104975,WGS 84- UTM 18 S,-,0
1652,Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.5641081,-41.394346940000005,WGS 84- UTM 18 S,-,0
1653,Los Lagos,Lago Chapo,Flujo,Precipitaciones,02/06/2014,-72.55828989999999,-41.390297190000005,WGS 84- UTM 18 S,-,0
1654,Los Lagos,Cochamó,Deslizamiento,Precipitaciones,04/10/2017,-72.4941941,-41.71558313,WGS 84- UTM 18 S,-,0
1655,Los Lagos,Quiaca,Deslizamiento,Precipitaciones,07/07/2019,-72.480429,-42.156109,WGS 84- UTM 18 S,-,0
1656,Los Lagos,Petrohué,Flujo,Precipitaciones,08/01/2017,-72.4552454,-41.17435369,WGS 84- UTM 18 S,-,0
1657,Los Lagos,Los Patos,Flujo,Precipitaciones,27/04/2017,-72.4551613,-41.174369850000005,WGS 84- UTM 18 S,-,0
1658,Los Lagos,Los Patos,Flujo,Precipitaciones,10/04/2018,-72.4551553,-41.1742166,WGS 84- UTM 18 S,-,0
1659,Los Lagos,Petrohué,Flujo,Precipitaciones,08/01/2017,-72.45465159999999,-41.17244018,WGS 84- UTM 18 S,-,0
1660,Los Lagos,Petrohué. Los Patos,Flujo,Precipitaciones,20/02/2017,-72.45465159999999,-41.17244018,WGS 84- UTM 18 S,-,0
1661,Los Lagos,Petrohué - El Solitario,Flujo,Precipitaciones,08/01/2017,-72.451966,-41.17036348,WGS 84- UTM 18 S,-,0
1662,Los Lagos,Petrohué. El solitario,Flujo,Precipitaciones,20/02/2017,-72.451966,-41.17036348,WGS 84- UTM 18 S,-,0
1663,Los Lagos,Hornopiren,Deslizamiento,Precipitaciones,01/05/2019,-72.444859,-42.127246,WGS 84- UTM 18 S,-,0
1664,Los Lagos,Puerto Varas,Flujo,Precipitaciones,02/07/2013,-72.440398,-41.106828,WGS 84- UTM 18 S,-,0
1665,Los Lagos,Hornopiren,Flujo,Precipitaciones,01/05/2019,-72.438739,-42.100190000000005,WGS 84- UTM 18 S,-,0
1666,Los Lagos,Lago Yelcho,Caída,Precipitaciones,14/05/2018,-72.4366414,-43.20450401,WGS 84- UTM 18 S,-,0
1667,Los Lagos,La Ventana,Flujo,Precipitaciones,27/04/2017,-72.4207014,-41.13912792,WGS 84- UTM 18 S,-,0
1668,Los Lagos,Petrohué. La Ventana,Flujo,Precipitaciones,08/01/2017,-72.4205411,-41.13896222,WGS 84- UTM 18 S,-,0
1669,Los Lagos,Villa Santa Lucía,Deslizamiento,Precipitaciones,16/12/2017,-72.41511729999999,-43.35295775,WGS 84- UTM 18 S,-,0
1670,Los Lagos,Santa Lucía,Deslizamiento. Flujo,Precipitaciones,16/12/2017,-72.415117,-43.352958,WGS 84- UTM 18 S,-,0
1671,Los Lagos,El Gringo. La Monja,Flujo,Precipitaciones,04/10/2017,-72.41135419999999,-41.1362259,WGS 84- UTM 18 S,-,0
1672,Los Lagos,Petrohué. La Monja,Flujo,Precipitaciones,08/01/2017,-72.4112653,-41.13606178,WGS 84- UTM 18 S,-,0
1673,Los Lagos,Chaiten,Deslizamiento,Precipitaciones,16/05/2020,-72.41028,-42.986431,WGS 84- UTM 18 S,-,0
1674,Los Lagos,Petrohué,Flujo,Precipitaciones,13/08/2017,-72.40271969999999,-41.133095950000005,WGS 84- UTM 18 S,-,0
1675,Los Lagos,Puerto Varas,Deslizamiento,Precipitaciones,02/06/2015,-72.39361699999999,-41.143073,WGS 84- UTM 18 S,-,0
1676,Los Lagos,Sierra Santo Domingo (Petrohué),Flujo,Precipitaciones,02/07/2013,-72.39162359999999,-41.13318829,WGS 84- UTM 18 S,-,0
1677,Los Lagos,Hornopiren,deslizamiento,Precipitaciones,01/05/2019,-72.390767,-41.966804,WGS 84- UTM 18 S,-,0
1678,Los Lagos,Petrohué. Camping Petrohué,Flujo,Precipitaciones,08/01/2017,-72.390637,-41.12679824,WGS 84- UTM 18 S,-,0
1679,Los Lagos,Villa Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.3622211,-43.37331828,WGS 84- UTM 18 S,-,0
1680,Los Lagos,Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.36222099999999,-43.373318000000005,WGS 84- UTM 18 S,-,0
1681,Los Lagos,Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.357722,-43.400245000000005,WGS 84- UTM 18 S,-,0
1682,Los Lagos,Villa Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.3577219,-43.40024451,WGS 84- UTM 18 S,-,0
1683,Los Lagos,4 km al NE de Villa Santa Lucía. Río Roberto,Deslizamiento,Precipitaciones,30/08/2011,-72.3227021,-43.38604372,WGS 84- UTM 18 S,-,0
1684,Los Lagos,Sector La Lobada,Deslizamiento,Precipitaciones,22/08/2017,-72.2995373,-41.478046590000005,WGS 84- UTM 18 S,-,0
1685,Los Lagos,Valle Frío,Deslizamiento,Precipitaciones,02/09/2011,-72.29642899999999,-43.396292,WGS 84- UTM 18 S,-,0
1686,Los Lagos,Valle Frío,Deslizamiento,Precipitaciones,30/08/2011,-72.29642899999999,-43.396292,WGS 84- UTM 18 S,-,0
1687,Los Lagos,Ralún,Deslizamiento,Precipitaciones,05/05/2020,-72.279743,-41.422212,WGS 84- UTM 18 S,-,0
1688,Los Lagos,Río Gol Gol,Deslizamiento,Precipitaciones,28/02/2012,-72.24208,-40.65241301,WGS 84- UTM 18 S,-,0
1689,Los Lagos,Cuesta Zapata,Deslizamiento,Precipitaciones,16/12/2012,-72.05189759999999,-43.34416094,WGS 84- UTM 18 S,-,0
1690,Los Lagos,Paso Internacional Cardenal Samore,Flujo,Precipitaciones,01/05/2019,-72.02044099999999,-40.673937,WGS 84- UTM 18 S,-,0
1691,Los Lagos,Curva sector Familia Baeza (4 km de Futaleufú),Caída,Precipitaciones,15/09/2017,-71.9110099,-43.20202194,WGS 84- UTM 18 S,-,0
1692,Los Lagos,Palena,Deslizamiento,Precipitaciones,11/06/2021,-71.784759,-43.606449000000005,WGS 84- UTM 18 S,-,0
1693,Los Lagos,Cuesta Moraga,Deslizamiento,Precipitaciones,08/05/2013,-1.356384906,-43.29792686,WGS 84- UTM 18 S,-,0
1694,Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.66284698999999,-41.44223122,WGS 84- UTM 18 S,-,0
1695,Los Lagos,Costanera,Deslizamiento,Precipitaciones,26/10/2004,-72.89840181,-41.47339037,WGS 84- UTM 18 S,-,0
1696,Los Lagos,Angelmó,Deslizamiento,Precipitaciones,21/06/2004,-72.94842269,-41.470992980000005,WGS 84- UTM 18 S,-,0
1697,Los Lagos,Crucero,Deslizamiento,Precipitaciones,08/05/1974,-72.94971484,-41.46378348,WGS 84- UTM 18 S,-,0
1698,Los Lagos,Puerto Varas,Deslizamiento,Precipitaciones,08/05/2013,-72.966843,-41.311199,WGS 84- UTM 18 S,-,0
1699,Los Lagos,Camino chinquihue,Deslizamiento,Precipitaciones,21/05/1994,-72.97438029999999,-41.47976422,WGS 84- UTM 18 S,-,0
1700,Los Lagos,Camino Chinquihue,Deslizamiento,Precipitaciones,20/08/1979,-72.97608487,-41.483513890000005,WGS 84- UTM 18 S,-,0
1701,Los Lagos,Km 8 Sector Chinquihue,Deslizamiento,Precipitaciones,04/06/2014,-72.98884034999999,-41.49759804,WGS 84- UTM 18 S,-,0
1702,Los Lagos,Km 8 Sector Chinquihue,Flujo,Precipitaciones,04/06/2014,-72.98884034999999,-41.49759804,WGS 84- UTM 18 S,-,0
1703,Los Lagos,Frutillar,Flujo,Precipitaciones,02/06/2014,-73.019584,-41.125337,WGS 84- UTM 18 S,-,0
1704,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.54840069,-43.002732380000005,WGS 84- UTM 18 S,-,0
1705,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.54842674999999,-43.00319196,WGS 84- UTM 18 S,-,0
1706,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.54848398,-43.00231921,WGS 84- UTM 18 S,-,0
1707,Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.57284806999999,-42.65620512,WGS 84- UTM 18 S,-,0
1708,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.57443395,-42.8510532,WGS 84- UTM 18 S,-,0
1709,Los Lagos,camino San Antonio sector Rio Dulce,Deslizamiento,Precipitaciones,02/06/2014,-73.57458704,-43.10733483,WGS 84- UTM 18 S,-,0
1710,Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.57495055999999,-42.65443004,WGS 84- UTM 18 S,-,0
1711,Los Lagos,Changuitad,Deslizamiento,Precipitaciones,03/08/2014,-73.60784633,-42.41270768,WGS 84- UTM 18 S,-,0
1712,Los Lagos,Capitan Alcazar,Caída,Precipitaciones,25/12/2016,-73.61707846,-43.107402400000005,WGS 84- UTM 18 S,-,0
1713,Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,22/05/2017,-73.64495584,-42.371767510000005,WGS 84- UTM 18 S,-,0
1714,Los Lagos,Putemutun,Deslizamiento,Precipitaciones,24/08/2017,-73.74641684,-42.41572686,WGS 84- UTM 18 S,-,0
1715,Los Lagos,Castro,Deslizamiento,Precipitaciones,15/06/2019,-73.748458,-42.459481,WGS 84- UTM 18 S,-,0
1716,Los Lagos,Sector El Pulpito,Deslizamiento,Precipitaciones,10/06/2017,-73.77998457,-42.736774530000005,WGS 84- UTM 18 S,-,0
1717,Los Lagos,calle Caicumeo. sector Altos de Caracoles,Deslizamiento,Precipitaciones,16/05/2015,-73.79484542,-41.87090599,WGS 84- UTM 18 S,-,0
1718,Los Lagos,sector Mechaico,Deslizamiento,Precipitaciones,12/05/2014,-73.82084816,-41.92736589,WGS 84- UTM 18 S,-,0
1719,Los Lagos,Cuesta La Plata (Colonia Coipomó),Deslizamiento,Precipitaciones,04/05/2002,-73.91545683999999,-42.02634434,WGS 84- UTM 18 S,-,0
1720,Los Lagos,Duhatao,Deslizamiento,Precipitaciones,01/09/2017,-74.03008496,-41.97656358,WGS 84- UTM 18 S,-,0
1721,Los Lagos,Castro,Deslizamiento. Flujo,Precipitaciones,15/06/2017,-73.765917,-42.455589,WGS 84- UTM 18 S,,0
1722,Araucanía,Curarrehue,Flujo,Precipitaciones,28/05/2005,-71.581728,-39.349900000000005,WGS 84- UTM 19 S,424,0
1723,Araucanía,Saavedra,Caída,Precipitaciones,02/11/2012,-73.39099999999999,-38.8061,WGS 84- UTM 18 S,80,0
1724,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,01/06/2015,-72.622492,-38.760995,WGS 84- UTM 18 S,102,0
1725,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,07/06/2015,-72.622492,-38.760995,WGS 84- UTM 18 S,102,0
1726,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,01/06/2015,-72.55378599999999,-38.762429,WGS 84- UTM 18 S,135,0
1727,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,07/06/2015,-72.55378599999999,-38.762429,WGS 84- UTM 18 S,135,0
1728,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,07/06/2015,-72.544393,-38.756569,WGS 84- UTM 18 S,141,0
1729,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,01/06/2015,-72.544393,-38.756569,WGS 84- UTM 18 S,139,0
1730,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,01/06/2015,-72.541007,-38.754054,WGS 84- UTM 18 S,135,0
1731,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,07/06/2015,-72.541007,-38.754054,WGS 84- UTM 18 S,135,0
1732,Araucanía,Collipulli,Deslizamiento,Precipitaciones,01/07/1970,-72.42739999999999,-37.9539,WGS 84- UTM 18 S,170,0
1733,Araucanía,Collipulli,Deslizamiento,Precipitaciones,31/05/1971,-72.42739999999999,-37.9539,WGS 84- UTM 18 S,170,0
1734,Araucanía,Saavedra,Caída,Precipitaciones,02/11/2012,-73.39089999999999,-38.8066,WGS 84- UTM 18 S,42,0
1735,Araucanía,Saavedra,Caída,Precipitaciones,15/07/2018,-73.39109499999999,-38.805435,WGS 84- UTM 18 S,42,0
1736,Araucanía,Saavedra,Caída,Precipitaciones,12/08/2019,-73.39080799999999,-38.806443,WGS 84- UTM 18 S,42,0
1737,Araucanía,Queule,Deslizamiento,Precipitaciones,05/08/2018,-73.197138,-39.387767,WGS 84- UTM 18 S,-,0
1738,Araucanía,Queule,Deslizamiento,Precipitaciones,28/06/2018,-73.198769,-39.391648,WGS 84- UTM 18 S,-,0
1739,Araucanía,Queule,Deslizamiento,Precipitaciones,25/06/2019,-73.201246,-39.9604,WGS 84- UTM 18 S,-,0
1740,Araucanía,Queule,Deslizamiento,Precipitaciones,25/06/2019,-73.19886,-39.391731,WGS 84- UTM 18 S,-,0
1741,Araucanía,Queule,Deslizamiento,Precipitaciones,25/06/2019,-73.199259,-39.391106,WGS 84- UTM 19 S,-,0
1742,Los Ríos,Futrono,Flujo,Precipitaciones,28/08/2004,-72.231704,-40.169364,WGS 84- UTM 18 S,-,0
1743,Los Ríos,Futrono,Flujo,Precipitaciones,28/05/2005,-72.315337,-40.068596,WGS 84- UTM 18 S,-,0
1744,Los Ríos,Corral,Deslizamiento. Flujo,Precipitaciones,03/07/2005,-73.55355,-39.919281000000005,WGS 84- UTM 18 S,-,0
1745,Los Ríos,Los lagos,Deslizamiento,Precipitaciones,01/01/2009,-72.8171,-39.8467,WGS 84- UTM 18 S,60,0
1746,Los Ríos,Los lagos,Deslizamiento,Precipitaciones,01/05/2009,-72.817056,-39.846709,WGS 84- UTM 18 S,60,0
1747,Los Ríos,Los lagos,Deslizamiento,Precipitaciones,01/09/2009,-72.8171,-39.8467,WGS 84- UTM 18 S,60,0
1748,Los Ríos,Los lagos,Deslizamiento,Precipitaciones,12/04/2011,-72.816661,-39.847017,WGS 84- UTM 18 S,57,0
1749,Los Ríos,Panguipulli,Deslizamiento,Precipitaciones,18/08/2008,-72.484163,-39.735196,WGS 84- UTM 18 S,111,0
1750,Los Ríos,Corral,Deslizamiento,Precipitaciones,19/05/2005,-73.505,-39.906600000000005,WGS 84- UTM 18 S,-,0
1751,Los Ríos,Corral,Deslizamiento,Precipitaciones,25/06/2005,-73.505,-39.906600000000005,WGS 84- UTM 18 S,-,0
1752,Los Ríos,Corral,Deslizamiento,Precipitaciones,03/07/2005,-73.505,-39.906600000000005,WGS 84- UTM 18 S,-,0
1753,Los Ríos,La Unión,Deslizamiento,Precipitaciones,25/04/2014,-73.0749,-40.3006,WGS 84- UTM 18 S,13,0
1754,Los Ríos,Futrono,Flujo,Precipitaciones,28/08/2004,-72.22081899999999,-40.158873,WGS 84- UTM 18 S,-,0
1755,Los Ríos,Futrono,Flujo,Precipitaciones,28/08/2004,-72.221406,-40.154655000000005,WGS 84- UTM 18 S,-,0
1756,Los Ríos,Futrono,Flujo,Precipitaciones,28/08/2004,-72.22558599999999,-40.150747,WGS 84- UTM 18 S,-,0
1757,Los Ríos,Corral,Deslizamiento,Precipitaciones,16/05/2017,-73.418593,-39.876828,WGS 84- UTM 18 S,-,0
1758,Los Ríos,Corral,Deslizamiento. Flujo,Precipitaciones,08/09/2017,-73.55412899999999,-39.919873,WGS 84- UTM 18 S,-,0
1759,Los Ríos,Río Bueno,Deslizamiento,Precipitaciones,22/08/2017,-72.950902,-40.330942,WGS 84- UTM 18 S,-,0
1760,Los Ríos,Valdivia,Deslizamiento. Flujo,Precipitaciones,06/08/2018,-73.082488,-39.798533,WGS 84- UTM 18 S,-,0
1761,Los Ríos,Valdivia,Caída,Precipitaciones,15/08/2018,-73.389732,-39.865162000000005,WGS 84- UTM 18 S,-,0
1762,Los Ríos,Corral,Deslizamiento,Precipitaciones,18/12/2019,-73.41707799999999,-39.862788,WGS 84- UTM 18 S,-,0
1763,Los Ríos,Lanco,Deslizamiento,Precipitaciones,21/07/2019,-72.783458,-39.426570000000005,WGS 84- UTM 18 S,-,0
1764,Los Ríos,Lanco,Deslizamiento,Precipitaciones,21/07/2019,-72.783434,-39.425789,WGS 84- UTM 18 S,-,0
1765,Los Ríos,Lanco,Deslizamiento,Precipitaciones,21/07/2019,-72.782748,-39.425065,WGS 84- UTM 18 S,-,0
1766,Los Ríos,Lanco,Deslizamiento,Precipitaciones,21/07/2019,-72.781887,-39.423701,WGS 84- UTM 18 S,-,0
1767,Los Ríos,Lanco,Deslizamiento,Precipitaciones,21/07/2019,-72.78056699999999,-39.422601,WGS 84- UTM 18 S,-,0
1768,Los Ríos,San ignacio,Deslizamiento,Precipitaciones,17/06/2020,-73.389506,-39.829599,WGS 84- UTM 18 S,-,0
1769,Los Ríos,Niebla,Deslizamiento,Precipitaciones,30/06/2020,-73.383673,-39.863258,WGS 84- UTM 18 S,-,0
1770,Los Ríos,Niebla,Deslizamiento,Precipitaciones,30/06/2020,-73.39067299999999,-39.828678,WGS 84- UTM 18 S,-,0
1771,Los Ríos,Quiman,Deslizamiento. Flujo,Precipitaciones,11/07/2020,-72.318006,-40.113587,WGS 84- UTM 18 S,-,0
1772,Los Ríos,Niebla,Deslizamiento,Precipitaciones,31/05/2021,-73.389314,-39.863053,WGS 84- UTM 18 S,-,0
1773,Los Ríos,Niebla,Deslizamiento,Precipitaciones,21/05/2021,-73.354963,-39.853587000000005,WGS 84- UTM 18 S,-,0
1774,Los Ríos,Niebla,Deslizamiento,Precipitaciones,02/06/2021,-73.33966099999999,-39.849613000000005,WGS 84- UTM 18 S,-,0
1775,Los Ríos,Panguipulli,Deslizamiento. Flujo,Precipitaciones,31/05/2021,-72.04263999999999,-39.575103,WGS 84- UTM 18 S,-,0
1776,Araucanía,Curarrehue,Deslizamiento,Precipitaciones,26/06/2018,-71.452072,-39.299911,WGS 84- UTM 19 S,-,0
1777,Araucanía,Curarrehue,Deslizamiento,Precipitaciones,26/06/2018,-71.452671,-39.300132000000005,WGS 84- UTM 19 S,-,0
1778,Araucanía,Curarrehue,Deslizamiento,Precipitaciones,26/06/2018,-71.452191,-39.299989,WGS 84- UTM 19 S,,0
1779,Los Ríos,Mehuin,Deslizamiento,Precipitaciones,15/09/2023,-73.20431599999999,-39.204316,WGS 84- UTM 18 S,,0
1780,Araucanía,Curarrehue,Flujo,Precipitaciones,28/05/2005,-71.57979999999999,-39.349900000000005,WGS 84/ UTM 19 S,424,0
1781,Araucanía,Saavedra,Caída,Precipitaciones,02/11/2012,-73.39099999999999,-38.8061,WGS 84/ UTM 18 S,80,0
1782,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,01/06/2015,-72.6224,-38.7609,WGS 84/ UTM 18 S,102,0
1783,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,07/06/2015,-72.6224,-38.7609,WGS 84/ UTM 18 S,102,0
1784,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,01/06/2015,-72.5543,-38.7625,WGS 84/ UTM 18 S,135,0
1785,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,07/06/2015,-72.5543,-38.7625,WGS 84/ UTM 18 S,135,0
1786,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,01/06/2015,-72.5445,-38.7563,WGS 84/ UTM 18 S,141,0
1787,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,07/06/2015,-72.5445,-38.7563,WGS 84/ UTM 18 S,141,0
1788,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,01/06/2015,-72.54299999999999,-38.7552,WGS 84/ UTM 18 S,139,0
1789,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,01/06/2015,-72.5409,-38.753800000000005,WGS 84/ UTM 18 S,135,0
1790,Araucanía,Padre Las Casas,Deslizamiento,Precipitaciones,07/06/2015,-72.5409,-38.753800000000005,WGS 84/ UTM 18 S,135,0
